,drug_variation_id,medlife_product_id,fc_id,distributor_id,distributor_name,bill_number,bill_date,transcription_completed_ts,packing_quantity,mrp,formatted_name,drug_name,purchase_margin_percent,purchase_price,loose_quantity,purchase_mrp_value,lookup_index,loose_quantity_ordered,analysis
2915,46639,NEWNECN02A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217310,2021-01-15,2021-01-15,10,14.875,Nervijen Plus (strip of 10 capsules),Nervijen Plus,23.2,10.625,20,297.5,7_46639_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
2916,98417,AMBROSB03A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217443,2021-01-15,2021-01-15,1,90.5,Ambrolite D Plus 100 ml syrup,Ambrolite D Plus,23.2047,70.71,3,297.0,6_98417_VARDHAMAN PHARMA Distributors Private Limited,3.0,Equal
2917,69679,MACPOSN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217458,2021-01-15,2021-01-15,30 ml,90.0,Macpod Cv 50syp 30ml syrup,Macpod Cv,23.2047,70.71,3,297.0,1_69679_VARDHAMAN PHARMA Distributors Private Limited,3.0,Equal
2918,164695,GLODETT01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194767,2021-01-15,2021-01-15,1,99.0,Glodent 70GM tooth paste,Glodent,23.9985,67.12,3,297.0,1_164695_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Excess
2919,81764,NAZOMSN03A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181474,2021-01-12,2021-01-12,1,297.0,Nazomac M 12 ml nasal spray,Nazomac M,24.001,212.14,1,297.0,7_81764_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Equal
2920,164695,GLODETT01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193547,2021-01-15,2021-01-15,1,99.0,Glodent 70GM tooth paste,Glodent,23.9985,67.12,3,297.0,7_164695_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Excess
2921,25657,GLYCITN42A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215220,2021-01-12,2021-01-12,10,2.12,Glyciphage SR 500 mg (strip of 10 tablets),Glyciphage SR,23.2145,1.514,140,296.8,7_25657_VARDHAMAN PHARMA Distributors Private Limited,140.0,Equal
2922,169367,ZYKTZCB01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194767,2021-01-15,2021-01-15,1,90.0,Zykt 2 15gm cream,Zykt 2,24.0031,70.64,3,296.7,1_169367_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Excess
2923,45365,REKOOTS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194775,2021-01-15,2021-01-15,15,9.8867,Rekool 20 mg (strip of 15 tablets),Rekool,23.999,7.062,30,296.601,1_45365_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Equal
2924,45365,REKOOTS01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215332,2021-01-12,2021-01-12,15,9.8867,Rekool 20 mg (strip of 15 tablets),Rekool,23.199,7.062,30,296.601,1_45365_VARDHAMAN PHARMA Distributors Private Limited,30.0,Equal
2925,67780,DREGOCN01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194677,2021-01-15,2021-01-15,10,9.872,Drego D Cap (strip of 10 capsules),Drego D Cap,24.0046,7.051,30,296.16,7_67780_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Equal
2926,147511,BENIPTS13A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181434,2021-01-12,2021-01-13,15,9.87,Benipack 8 mg (strip of 15 tablets),Benipack,24.0031,7.04733,30,296.001,1_147511_MAHAVEER MEDI-SALES PVT. LTD.,15.0,Excess
2927,97656,ULTRATS15A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193562,2021-01-15,2021-01-15,15,9.8667,Ultra D3 10K 10000 IU (strip of 15 tablets),Ultra D3 10K,24.0031,7.04733,30,296.001,6_97656_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Equal
2928,90647,DOCOSCS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194881,2021-01-15,2021-01-15,10,14.8,Docosa Fm (strip of 10 tablets),Docosa Fm,24.0031,10.571,20,296.0,1_90647_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Shortage
2929,59261,ASCOREN05A,1,856885,MEHUL AGENCIES, D31152,2021-01-15,2021-01-15,1,99.0,Ascoril LS Plus 100 ml (bottle of 1 expectorant),Ascoril LS Plus,23.9969,70.36,3,295.5,1_59261_MEHUL AGENCIES,3.0,Equal
2930,17512,TOPAMTN02A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215262,2021-01-12,2021-01-12,10.0,9.85,Topamac 25 mg (strip of 10 tablets),Topamac,23.1969,7.036,30,295.5,7_17512_VARDHAMAN PHARMA Distributors Private Limited,30.0,Equal
2931,70320,KERAGSN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194905,2021-01-15,2021-01-15,1,295.0,Keraglo (AD) Anti Dandruff 75 ml shampoo,Keraglo (AD) Anti Dandruff,23.9979,210.72,1,295.0,1_70320_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Equal
2932,70320,KERAGSN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215373,2021-01-12,2021-01-12,1,295.0,Keraglo (AD) Anti Dandruff 75 ml shampoo,Keraglo (AD) Anti Dandruff,23.1979,210.72,1,295.0,1_70320_VARDHAMAN PHARMA Distributors Private Limited,1.0,Equal
2933,72588,SUSTECN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194905,2021-01-15,2021-01-15,10.0,29.5,Susten 200 mg (strip of 10 capsules),Susten,24.0015,21.071,10,295.0,1_72588_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
2934,91291,GLIMITN09A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194813,2021-01-15,2021-01-15,10,5.9,Glimifix M2 (strip of 10 tablets),Glimifix M2,17.68,4.425,50,295.0,1_91291_MAHAVEER MEDI-SALES PVT. LTD.,50.0,Equal
2935,93777,ETERNTS03A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181423,2021-01-12,2021-01-12,10,14.73,Eternex M 500 mg (strip of 10 tablets),Eternex M,23.9959,10.522,20,294.6,6_93777_MAHAVEER MEDI-SALES PVT. LTD.,20.0,Equal
2936,93777,ETERNTS03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181300,2021-01-12,2021-01-13,10,14.73,Eternex M 500 mg (strip of 10 tablets),Eternex M,23.9959,10.522,20,294.6,1_93777_MAHAVEER MEDI-SALES PVT. LTD.,20.0,Equal
2937,93777,ETERNTS03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181276,2021-01-12,2021-01-13,10,14.73,Eternex M 500 mg (strip of 10 tablets),Eternex M,23.9959,10.522,20,294.6,1_93777_MAHAVEER MEDI-SALES PVT. LTD.,20.0,Equal
2938,93777,ETERNTS03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181409,2021-01-12,2021-01-13,10,14.73,Eternex M 500 mg (strip of 10 tablets),Eternex M,23.9959,10.522,20,294.6,1_93777_MAHAVEER MEDI-SALES PVT. LTD.,20.0,Equal
2939,11842,LESURTN01A,7,856885,MEHUL AGENCIES, D31186,2021-01-15,2021-01-15,10,9.8,Lesuride 25 mg (strip of 10 tablets),Lesuride,24.0,7.0,30,294.0,7_11842_MEHUL AGENCIES,10.0,Excess
2940,151913,EPLEHTS01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217463,2021-01-15,2021-01-15,10,29.4,Eplehef 50mg (strip of 10 tablets),Eplehef,23.2,21.0,10,294.0,1_151913_VARDHAMAN PHARMA Distributors Private Limited,10.0,Equal
2941,58495,AMBROLN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181438,2021-01-12,2021-01-13,100 ml,89.4501,Ambrolite Levo 100 ml syrup,Ambrolite Levo,24.0,70.0,3,294.0,1_58495_MAHAVEER MEDI-SALES PVT. LTD.,3.0,Equal
2942,69249,NEOPESN02A,1,856885,MEHUL AGENCIES, D31173,2021-01-15,2021-01-15,1.0,147.0,Neopeptine 100 ml syrup,Neopeptine,24.0,105.0,2,294.0,1_69249_MEHUL AGENCIES,0.0,Not ordered
2943,171786,TENIVTS09A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181437,2021-01-12,2021-01-13,20,14.7,Teniva M Tab (strip of 20 tablets),Teniva M Tab,24.0,10.5,20,294.0,1_171786_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
2944,171786,TENIVTS09A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217451,2021-01-15,2021-01-15,20,14.7,Teniva M Tab (strip of 20 tablets),Teniva M Tab,23.2,10.5,20,294.0,1_171786_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
2945,11842,LESURTN01A,1,856885,MEHUL AGENCIES, D31163,2021-01-15,2021-01-15,10,9.8,Lesuride 25 mg (strip of 10 tablets),Lesuride,24.0,7.0,30,294.0,1_11842_MEHUL AGENCIES,30.0,Equal
2946,58495,AMBROLN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194912,2021-01-15,2021-01-15,100 ml,89.4501,Ambrolite Levo 100 ml syrup,Ambrolite Levo,24.0,70.0,3,294.0,1_58495_MAHAVEER MEDI-SALES PVT. LTD.,3.0,Equal
2947,172364,TGLIPTS08A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217451,2021-01-15,2021-01-15,20,14.7,Tglip M 500mg (strip of 20 tablets),Tglip M,23.2,10.5,20,294.0,1_172364_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
2948,22421,PENEGTN01A,7,856885,MEHUL AGENCIES, D30726,2021-01-12,2021-01-12,4,73.45,Penegra 100 mg (strip of 4 tablets),Penegra,23.999,52.465,4,293.8,7_22421_MEHUL AGENCIES,4.0,Equal
2949,55153,ZERODTS04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194770,2021-01-15,2021-01-15,10,9.785,Zerodol SP (strip of 10 tablets),Zerodol SP,23.9922,6.99,30,293.55,1_55153_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Equal
2950,66621,CALSHDB01A,7,856885,MEHUL AGENCIES, D31176,2021-01-15,2021-01-15,1.0,146.41,Calshine P drops,Calshine P,23.999,104.58,2,292.82,7_66621_MEHUL AGENCIES,1.0,Excess
2951,71475,REMYLTN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215362,2021-01-12,2021-01-12,10,14.641,Remylin D (strip of 10 tablets),Remylin D,23.199,10.458,20,292.82,1_71475_VARDHAMAN PHARMA Distributors Private Limited,20.0,Equal
2952,157973,OTRIVNB01A,6,856885,MEHUL AGENCIES, D31151,2021-01-15,2021-01-15,1,58.56,Otrivin S spray,Otrivin S,23.0526,42.35,5,292.8,6_157973_MEHUL AGENCIES,1.0,Excess
2953,78401,ERYTOGN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194887,2021-01-15,2021-01-15,1,146.39,Erytop 20 gm (box of 1 gel),Erytop,23.9968,111.54,2,292.78,1_78401_MAHAVEER MEDI-SALES PVT. LTD.,2.0,Equal
2954,78401,ERYTOGN01A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215391,2021-01-12,2021-01-12,1,146.39,Erytop 20 gm (box of 1 gel),Erytop,23.1967,111.54,2,292.78,6_78401_VARDHAMAN PHARMA Distributors Private Limited,1.0,Excess
2955,170019,PANDECT01A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217355,2021-01-15,2021-01-15,1,97.5,Panderm Plus 15gm cream,Panderm Plus,23.2032,69.64,3,292.5,7_170019_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
2956,92946,CANDICT05A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181422,2021-01-12,2021-01-12,1,97.44,Candid Anti Fungal 30 gm cream,Candid Anti Fungal,24.0,69.6,3,292.32,6_92946_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
2957,102235,BETONSN02A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181423,2021-01-12,2021-01-12,1,146.11,Betonin AST 200 ml syrup,Betonin AST,24.0031,104.36,2,292.22,6_102235_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
2958,109283,REDOTCS01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217439,2021-01-15,2021-01-15,15,21.4167,Redotil 100 mg (strip of 15 capsules),Redotil,23.1989,13.90733,15,292.05,1_109283_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
2959,92476,GLYTRTS05A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193564,2021-01-15,2021-01-15,10,14.6,Glytrin-Met (strip of 10 tablets),Glytrin-Met,23.9969,10.429,20,292.0,6_92476_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
2960,162392,PREGNCT02A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217337,2021-01-15,2021-01-15,1,320.0,Pregnacream 100 gm cream,Pregnacream,23.1985,197.97,1,292.0,7_162392_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
2961,185625,DIAPRTS23A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181393,2021-01-12,2021-01-12,15,9.7,Diapride M Forte 3 MG / 1000 MG (strip of 15 tablets),Diapride M Forte,23.999,6.92867,30,291.0,7_185625_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
2962,36095,MOXOVTN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194770,2021-01-15,2021-01-15,10.0,9.68,Moxovas 0.3 mg (strip of 10 tablets),Moxovas,24.0031,6.914,30,290.4,1_36095_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Equal
2963,136418,TBACTOT01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181474,2021-01-12,2021-01-12,1,290.3,T Bact 15 gm (box of 1 ointment),T Bact,23.999,207.36,1,290.3,7_136418_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Equal
2964,44061,BUDECRB03A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181422,2021-01-12,2021-01-12,30,3.2253,Budecort 200 mcg (box of 30 rotacaps),Budecort,24.0047,2.30367,90,290.277,6_44061_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
2965,44061,BUDECRB03A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193561,2021-01-15,2021-01-15,30,3.2253,Budecort 200 mcg (box of 30 rotacaps),Budecort,24.0047,2.30367,90,290.277,6_44061_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
2966,69380,SEVENCN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194905,2021-01-15,2021-01-15,100,2.9015,Seven Seas Original (bottle of 100 capsules),Seven Seas Original,24.0,2.0725,100,290.15,1_69380_MAHAVEER MEDI-SALES PVT. LTD.,100.0,Equal
2967,61363,CLINGTN01A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215321,2021-01-12,2021-01-12,7,20.7143,Clingen Forte Vaginal (strip of 7 capsules),Clingen Forte Vaginal,23.2011,14.79571,14,290.0002,6_61363_VARDHAMAN PHARMA Distributors Private Limited,14.0,Equal
2968,93053,SLCZZFT01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181302,2021-01-12,2021-01-13,1,290.0,SLC 50 gm (box of 1 face wash),SLC,24.0001,196.61,1,290.0,1_93053_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Equal
2969,68464,DEXORSN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194912,2021-01-15,2021-01-15,1,131.96,Dexorange 200 ml syrup,Dexorange,24.001,103.57,2,290.0,1_68464_MAHAVEER MEDI-SALES PVT. LTD.,2.0,Equal
2970,100305,VITCOCS01A,6,856885,MEHUL AGENCIES, D31151,2021-01-15,2021-01-15,10,14.5,Vitcofol HB (strip of 10 capsules),Vitcofol HB,24.0039,9.83,20,290.0,6_100305_MEHUL AGENCIES,10.0,Excess
2971,93053,SLCZZFT01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181287,2021-01-12,2021-01-13,1,290.0,SLC 50 gm (box of 1 face wash),SLC,24.0001,196.61,1,290.0,1_93053_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Equal
2972,74234,SOFTOPN01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193565,2021-01-15,2021-01-15,1,145.0,Softovac 100 gm powder,Softovac,24.001,103.57,2,290.0,6_74234_MAHAVEER MEDI-SALES PVT. LTD.,2.0,Equal
2973,118276,MIRAZTS02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194785,2021-01-15,2021-01-15,10,29.0,Lupin Mira 25 mg (strip of 10 tablets),Lupin Mira,24.001,20.714,10,290.0,1_118276_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
2974,185836,UDAPATS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194771,2021-01-15,2021-01-15,10,14.5,Udapa 10 MG (strip of 10 tablets),Udapa,24.001,10.357,20,290.0,1_185836_MAHAVEER MEDI-SALES PVT. LTD.,20.0,Equal
2975,89312,BABYHLN02A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193573,2021-01-15,2021-01-15,1,290.0,Himalaya Baby Lotion 400 ml (box of 1 lotion),Himalaya Baby Lotion,26.849,189.24,1,290.0,6_89312_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Equal
2976,154707,CLEANFB09A,7,325554,Bhagerathi Enterprises,JJGST2007102,2021-01-12,2021-01-13,1,135.0,Clean And Clear Morning Energy Berry 100 ML (bottle of 1 face wash),Clean And Clear Morning Energy Berry,10.7106,109.72,2,290.0,7_154707_Bhagerathi Enterprises,1.0,Excess
2977,88073,MOIZLLN01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181426,2021-01-12,2021-01-12,1,290.0,MOIZ LMF 48 75 ml (box of 1 lotion),MOIZ LMF 48,24.001,207.14,1,290.0,6_88073_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Equal
2978,93053,SLCZZFT01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181418,2021-01-12,2021-01-13,1,290.0,SLC 50 gm (box of 1 face wash),SLC,24.0001,196.61,1,290.0,1_93053_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Equal
2979,31749,KBINDPN01A,7,856885,MEHUL AGENCIES, D31176,2021-01-15,2021-01-15,1,145.0,K Bind 15 gm (box of 1 sachet),K Bind,24.001,103.57,2,290.0,7_31749_MEHUL AGENCIES,2.0,Equal
2980,90637,MONTATN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217435,2021-01-15,2021-01-15,15,19.2987,Montair 10 mg (strip of 15 tablets),Montair,23.2005,13.78467,15,289.4805,1_90637_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
2981,90637,MONTATN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181575,2021-01-12,2021-01-13,15,19.2987,Montair 10 mg (strip of 15 tablets),Montair,24.0005,13.78467,15,289.4805,1_90637_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
2982,90637,MONTATN02A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217302,2021-01-15,2021-01-15,15,19.2987,Montair 10 mg (strip of 15 tablets),Montair,23.2005,13.78467,15,289.4805,7_90637_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
2983,95113,ROSUVCS06A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181394,2021-01-12,2021-01-12,10,28.9,Rosuva Gold 20 mg (strip of 10 capsules),Rosuva Gold,24.0032,20.642,10,289.0,7_95113_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
2984,94971,ROZAGTS02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194829,2021-01-15,2021-01-15,10,28.9,Rozagold 20 mg (strip of 10 capsules),Rozagold,24.0032,20.642,10,289.0,1_94971_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
2985,24149,ISTAVTN03A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193566,2021-01-15,2021-01-15,7.0,41.2857,Istavel 50 mg (strip of 7 tablets),Istavel,24.0032,29.48857,7,288.9999,6_24149_MAHAVEER MEDI-SALES PVT. LTD.,7.0,Equal
2986,8908,CONSITN03A,1,856885,MEHUL AGENCIES, D31168,2021-01-15,2021-01-15,10.0,9.63,Consivas 10 mg (strip of 10 tablets),Consivas,24.0063,6.878,30,288.9,1_8908_MEHUL AGENCIES,30.0,Equal
2987,48814,OVRALTK02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194762,2021-01-15,2021-01-15,21,3.4386,Ovral L (strip of 21 tablets),Ovral L,15.5172,2.96429,84,288.8424,1_48814_MAHAVEER MEDI-SALES PVT. LTD.,84.0,Equal
2988,150816,SENSUON03A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217309,2021-01-15,2021-01-15,1,96.16,Sensur Roll On 10ML (tube of 1 oil),Sensur Roll On,23.2064,68.68,3,288.48,7_150816_VARDHAMAN PHARMA Distributors Private Limited,3.0,Equal
2989,67479,DEPLACN04A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215384,2021-01-12,2021-01-12,10,9.615,Deplatt CV 20 mg (strip of 10 capsules),Deplatt CV,23.1984,6.868,30,288.45,6_67479_VARDHAMAN PHARMA Distributors Private Limited,0.0,Not ordered
2990,67479,DEPLACN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194881,2021-01-15,2021-01-15,10,9.615,Deplatt CV 20 mg (strip of 10 capsules),Deplatt CV,23.9984,6.868,30,288.45,1_67479_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Equal
2991,90280,THERMBN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181301,2021-01-12,2021-01-13,5,28.8,Thermoseal Proxa Intradental Brushes NS (Narrow Space) (pack of 5),Thermoseal Proxa Intradental Brushes,23.9978,19.526,10,288.0,1_90280_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
2992,90280,THERMBN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181276,2021-01-12,2021-01-13,5,28.8,Thermoseal Proxa Intradental Brushes NS (Narrow Space) (pack of 5),Thermoseal Proxa Intradental Brushes,23.9978,19.526,10,288.0,1_90280_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
2993,90280,THERMBN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181410,2021-01-12,2021-01-13,5,28.8,Thermoseal Proxa Intradental Brushes NS (Narrow Space) (pack of 5),Thermoseal Proxa Intradental Brushes,23.9978,19.526,10,288.0,1_90280_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
2994,93132,VOLIXTN11A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194816,2021-01-15,2021-01-15,10,14.4,Volix Trio forte 2 mg (strip of 10 tablets),Volix Trio forte,24.0053,10.285,20,288.0,1_93132_MAHAVEER MEDI-SALES PVT. LTD.,20.0,Equal
2995,94830,SALAZTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194884,2021-01-15,2021-01-15,10,14.39,Salazar DS 1000 mg (strip of 10 tablets),Salazar DS,23.9968,10.279,20,287.8,1_94830_MAHAVEER MEDI-SALES PVT. LTD.,20.0,Equal
2996,91321,PROTECN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194821,2021-01-15,2021-01-15,10,28.775,Protera L (strip of 10 capsules),Protera L,23.9984,20.554,10,287.75,1_91321_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
2997,91321,PROTECN04A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215375,2021-01-12,2021-01-12,10,28.775,Protera L (strip of 10 capsules),Protera L,23.1984,20.554,10,287.75,1_91321_VARDHAMAN PHARMA Distributors Private Limited,10.0,Equal
2998,163899,PANTOTS38B,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181393,2021-01-12,2021-01-12,15,9.5667,Pantodac 20 mg (strip of 15 tablets),Pantodac,24.0,6.83333,30,287.001,7_163899_MAHAVEER MEDI-SALES PVT. LTD.,30.0,Equal
2999,163899,PANTOTS38B,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194816,2021-01-15,2021-01-15,15,9.5667,Pantodac 20 mg (strip of 15 tablets),Pantodac,24.0,6.83333,30,287.001,1_163899_MAHAVEER MEDI-SALES PVT. LTD.,45.0,Shortage
3000,57978,AFDURTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181307,2021-01-12,2021-01-13,10.0,28.7,Afdura 10 mg (strip of 10 tablets),Afdura ,24.0,20.5,10,287.0,1_57978_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
3001,57978,AFDURTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181416,2021-01-12,2021-01-13,10.0,28.7,Afdura 10 mg (strip of 10 tablets),Afdura ,24.0,20.5,10,287.0,1_57978_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
3002,57978,AFDURTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181283,2021-01-12,2021-01-13,10.0,28.7,Afdura 10 mg (strip of 10 tablets),Afdura ,24.0,20.5,10,287.0,1_57978_MAHAVEER MEDI-SALES PVT. LTD.,10.0,Equal
3003,61815,AZIFAGN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194879,2021-01-15,2021-01-15,1,95.65,Azifast 20 mg (box of 1 gel),Azifast,23.9905,68.33,3,286.95,1_61815_MAHAVEER MEDI-SALES PVT. LTD.,1.0,Excess
3004,182132,AMFIRTS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181265,2021-01-12,2021-01-13,15,6.3667,Amfirst AT (strip of 15 tablets),Amfirst AT,24.0048,4.54733,45,286.5015,1_182132_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
3005,182132,AMFIRTS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181299,2021-01-12,2021-01-13,15,6.3667,Amfirst AT (strip of 15 tablets),Amfirst AT,24.0048,4.54733,45,286.5015,1_182132_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
3006,182132,AMFIRTS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181409,2021-01-12,2021-01-13,15,6.3667,Amfirst AT (strip of 15 tablets),Amfirst AT,24.0048,4.54733,45,286.5015,1_182132_MAHAVEER MEDI-SALES PVT. LTD.,0.0,Not ordered
