drug_variation_id,medlife_product_id,fc_id,distributor_id,distributor_name,bill_number,bill_date,transcription_completed_ts,packing_quantity,mrp,formatted_name,drug_name,purchase_margin_percent,purchase_price,loose_quantity,purchase_mrp_value
71508,TRAJETN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215340,2021-01-12,2021-01-12,10.0,27.1830,Trajenta Duo 2.5mg 1000 mg (strip of 10 tablets),Trajenta Duo 2.5mg,19.3570,20.38800,10,271.8300
101494,CIPRATN04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194819,2021-01-15,2021-01-15,15,9.0493,Cipralex 10 mg (strip of 15 tablets),Cipralex,17.6840,6.78667,30,271.4790
25407,NEXITTN01A,7,856885,MEHUL AGENCIES, D30726,2021-01-12,2021-01-12,10.0,9.0490,Nexito 10 mg (strip of 10 tablets),Nexito,23.9950,6.46400,30,271.4700
80669,LIPIKTN08A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215386,2021-01-12,2021-01-12,10.0,6.7630,Lipikind F (strip of 10 tablets),Lipikind F,23.1955,4.83100,40,270.5200
68235,PSORICN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217424,2021-01-15,2021-01-15,5,54.0900,Psorid 50 mg (strip of 5 capsules),Psorid,19.3600,43.27200,5,270.4500
94042,XAMICTN02A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193550,2021-01-15,2021-01-15,10,27.0400,Xamic MF 500 mg (strip of 10 tablets),Xamic MF,23.9996,20.60200,10,270.4000
94042,XAMICTN02A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181474,2021-01-12,2021-01-12,10,27.0400,Xamic MF 500 mg (strip of 10 tablets),Xamic MF,23.9996,20.60200,10,270.4000
165670,TGTORTS02A,1,856885,MEHUL AGENCIES, D30749,2021-01-12,2021-01-12,15,6.0033,Tg Tor 10MG (strip of 15 tablets),Tg Tor,24.0017,4.28800,45,270.1485
96651,ORTHOTB02A,6,125101,M Ratan Agencies, S 6665,2021-01-13,2021-01-13,30,4.5000,Orthoherb (strip of 30 tablets),Orthoherb,19.6466,3.32833,60,270.0000
99962,NRGPLPS01A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217310,2021-01-15,2021-01-15,1,90.0000,NRG PLUS 7 gm (box of 1 sachet),NRG PLUS,23.2087,61.01000,3,270.0000
79557,LEVOCTN13A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215377,2021-01-12,2021-01-12,10,9.0000,Levocet M (strip of 10 tablets),Levocet M,23.1949,6.42900,30,270.0000
87681,LIV52LB04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181409,2021-01-12,2021-01-13,1,125.0000,Liv 52 200 ml syrup,Liv 52,26.8520,92.81000,2,270.0000
170513,SLOANLN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194765,2021-01-15,2021-01-15,1,90.0000,Sloans Liniment 71 ml (bottle of 1 oil),Sloans Liniment,13.7652,70.71000,3,270.0000
101043,BECOPCS02A,1,192436,Shubh Enterprises, S 580,2021-01-15,2021-01-15,15,3.0000,Becoplex (strip of 15 capsules),Becoplex,73.7778,0.66667,90,270.0000
91367,COEHBCN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194816,2021-01-15,2021-01-15,10,13.5000,CoeHB Plus (strip of 10 capsules),CoeHB Plus,23.9989,9.64300,20,270.0000
25457,TRETICN03A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215377,2021-01-12,2021-01-12,10,13.5010,Tretiva 10 mg (strip of 10 capsules),Tretiva,23.1989,9.64300,20,270.0000
75767,AMREETN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181434,2021-01-12,2021-01-13,20,6.1000,Amree Plus (strip of 20 capsules),Amree Plus,24.9525,4.76100,40,270.0000
163174,BABYZSN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194767,2021-01-15,2021-01-15,1,90.0000,Himalaya Gentle Baby 100 ml shampoo,Himalaya Gentle Baby,26.8610,58.72000,3,270.0000
173914,COLGATT74A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193547,2021-01-15,2021-01-15,1,90.0000,Colgate Kids Batman Bubble Fruit 80 GM tooth paste,Colgate Kids Batman Bubble Fruit,8.1829,70.03000,3,270.0000
164325,RUMALLN01A,1,856885,MEHUL AGENCIES, D31165,2021-01-15,2021-01-15,1,100.0000,Himalaya Rumalaya Liniment 60ml (bottle of 1 liniment),Himalaya Rumalaya Liniment,26.8441,61.88000,3,270.0000
173914,COLGATT74A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194765,2021-01-15,2021-01-15,1,90.0000,Colgate Kids Batman Bubble Fruit 80 GM tooth paste,Colgate Kids Batman Bubble Fruit,8.1829,70.03000,3,270.0000
88987,QUTIPTN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194868,2021-01-15,2021-01-15,10,5.4000,Qutipin 25 mg (strip of 10 tablets),Qutipin,24.0028,3.85700,50,270.0000
170513,SLOANLN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194871,2021-01-15,2021-01-15,1,90.0000,Sloans Liniment 71 ml (bottle of 1 oil),Sloans Liniment,13.7652,70.71000,3,270.0000
87681,LIV52LB04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181301,2021-01-12,2021-01-13,1,125.0000,Liv 52 200 ml syrup,Liv 52,26.8520,92.81000,2,270.0000
163716,ZOMELTS02A,1,856885,MEHUL AGENCIES, D30750,2021-01-12,2021-01-12,15,9.0000,Zomelis Met 50/500 mg (strip of 15 tablets),Zomelis Met,23.9910,6.42933,30,270.0000
45719,HONITSN01A,6,125101,M Ratan Agencies, S 6665,2021-01-13,2021-01-13,1.0,90.0000,Dabur Honitus Cough Syp 100 ml syrup,Dabur Honitus Cough Syp,18.7011,67.35000,3,270.0000
45719,HONITSN01A,7,125101,M Ratan Agencies, S 6664,2021-01-13,2021-01-13,1.0,90.0000,Dabur Honitus Cough Syp 100 ml syrup,Dabur Honitus Cough Syp,18.7011,67.35000,3,270.0000
148203,SENSOGN09A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194767,2021-01-15,2021-01-15,1,90.0000,Sensoform 20 ml gum paint,Sensoform,23.9949,64.29000,3,270.0000
87681,LIV52LB04A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181268,2021-01-12,2021-01-13,1,125.0000,Liv 52 200 ml syrup,Liv 52,26.8520,92.81000,2,270.0000
45719,HONITSN01A,1,125101,M Ratan Agencies, S 6666,2021-01-13,2021-01-13,1.0,90.0000,Dabur Honitus Cough Syp 100 ml syrup,Dabur Honitus Cough Syp,18.7011,67.35000,3,270.0000
25474,STALOTN03A,6,856885,MEHUL AGENCIES, D30752,2021-01-12,2021-01-12,10,8.9920,Stalopam 10 mg (strip of 10 tablets),Stalopam,23.9983,6.42300,30,269.7600
62620,CLAMPTN05A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217439,2021-01-15,2021-01-15,10,26.9500,Clamp Kid Forte (strip of 10 tablets),Clamp Kid Forte,23.2000,19.25000,10,269.5000
25728,SOTRECN02A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193567,2021-01-15,2021-01-15,10,26.9000,Sotret 20 mg (strip of 10 capsules),Sotret,24.0011,19.21400,10,269.0000
103347,VERTITN21A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181436,2021-01-12,2021-01-13,15,16.2967,Vertin 16 mg (strip of 15 tablets),Vertin,24.0017,12.80400,15,268.8900
103347,VERTITN21A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193570,2021-01-15,2021-01-15,15,16.2967,Vertin 16 mg (strip of 15 tablets),Vertin,24.0017,12.80400,15,268.8900
103347,VERTITN21A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217415,2021-01-15,2021-01-15,15,16.2967,Vertin 16 mg (strip of 15 tablets),Vertin,23.2017,12.80400,15,268.8900
59612,BECADCN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215364,2021-01-12,2021-01-12,30,1.2800,Becadexamin (bottle of 30 capsules),Becadexamin ,19.3600,0.96000,210,268.8000
95598,ZILENTS02A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193564,2021-01-15,2021-01-15,10,13.4400,Zilenta M 500 mg (strip of 10 tablets),Zilenta M,24.0000,9.60000,20,268.8000
15409,LICABTN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194758,2021-01-15,2021-01-15,10.0,4.8950,Licab Xl 400 mg (strip of 10 tablets),Licab Xl,24.0057,3.83900,50,268.7500
50437,RELENSN02A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217302,2021-01-15,2021-01-15,1,89.5000,Relent Plus 60 ml syrup,Relent Plus,23.1983,63.93000,3,268.5000
50437,RELENSN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217439,2021-01-15,2021-01-15,1,89.5000,Relent Plus 60 ml syrup,Relent Plus,23.1983,63.93000,3,268.5000
34509,BLONGTN05A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217463,2021-01-15,2021-01-15,30,4.4667,B Long (strip of 30 tablets),B Long,23.2034,3.19033,60,268.0020
133112,OLMESTN10A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181480,2021-01-12,2021-01-13,15,17.8667,Olmesar 40 mg (strip of 15 tablets),Olmesar,23.9994,12.76200,15,268.0005
50970,ROZUCTN08A,1,856885,MEHUL AGENCIES, D31165,2021-01-15,2021-01-15,10.0,13.4000,Rozucor F 5 mg (strip of 10 tablets),Rozucor F,24.0034,9.57100,20,268.0000
59778,DVENITS06A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193568,2021-01-15,2021-01-15,10.0,26.8000,D Veniz 100 mg (strip of 10 tablets),D Veniz,24.0034,19.14200,10,268.0000
61365,ALLERTS06A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194762,2021-01-15,2021-01-15,10,6.7000,Allercet Dc 10 mg (strip of 10 tablets),Allercet Dc,23.9955,4.78600,40,268.0000
79407,GLIMETN14A,1,856885,MEHUL AGENCIES, D30747,2021-01-12,2021-01-12,10,3.3410,Glimestar 2 mg (strip of 10 tablets),Glimestar,24.0136,2.38600,80,267.2800
67181,MULTICN18A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215361,2021-01-12,2021-01-12,30,2.9667,Multivite Fm Omega (strip of 30 capsules),Multivite Fm Omega,23.1987,2.01133,90,267.0030
93702,LMONTTN01A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217309,2021-01-15,2021-01-15,15,17.8000,L Montus (strip of 15 tablets),L Montus,23.2017,12.71400,15,267.0000
73042,ACNELSN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194881,2021-01-15,2021-01-15,1,89.0000,Acnelak 75 gm (box of 1 soap),Acnelak,23.9987,60.34000,3,267.0000
65071,CANDISN01A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215220,2021-01-12,2021-01-12,3,44.5000,Candid Cl Vaginal Suppository (strip of 3 tablets),Candid Cl Vaginal Suppository,23.1977,31.78667,6,267.0000
6667,RESPITN06A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181558,2021-01-12,2021-01-12,10,2.2250,Respidon 1 mg (strip of 10 tablets),Respidon,24.0137,1.58900,120,267.0000
90839,SAZOZTN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181406,2021-01-12,2021-01-13,15,4.4460,Sazo 500 mg (strip of 15 tablets),Sazo,24.0091,3.17533,60,266.7600
90839,SAZOZTN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181299,2021-01-12,2021-01-13,15,4.4460,Sazo 500 mg (strip of 15 tablets),Sazo,24.0091,3.17533,60,266.7600
90839,SAZOZTN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181264,2021-01-12,2021-01-13,15,4.4460,Sazo 500 mg (strip of 15 tablets),Sazo,24.0091,3.17533,60,266.7600
64939,FRUSETS02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215375,2021-01-12,2021-01-12,10,4.4450,Fruselac DS (strip of 10 tablets),Fruselac DS,23.2000,3.17500,60,266.7000
65229,GLIMYTN07A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181393,2021-01-12,2021-01-12,15,8.8733,Glimy M 1 mg (strip of 15 tablets),Glimy M,24.0011,6.33800,30,266.1990
60391,ECOSPTN15A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215425,2021-01-12,2021-01-12,15,8.8727,Ecosprin Gold 20 mg (strip of 15 capsules),Ecosprin Gold,19.3580,6.65467,30,266.1810
60391,ECOSPTN15A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215273,2021-01-12,2021-01-12,15,8.8727,Ecosprin Gold 20 mg (strip of 15 capsules),Ecosprin Gold,19.3580,6.65467,30,266.1810
51728,SINARSN02A,1,856885,MEHUL AGENCIES, D31168,2021-01-15,2021-01-15,1,88.6800,Sinarest 60 ml syrup,Sinarest,24.0034,63.34000,3,266.0400
25687,TUFACCN02A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193567,2021-01-15,2021-01-15,10,26.6000,Tufacne 20 mg (strip of 10 capsules),Tufacne,24.0000,19.00000,10,266.0000
46988,CARDATN19A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193568,2021-01-15,2021-01-15,10,26.5530,Cardace Protect 5 mg (strip of 10 tablets),Cardace Protect,24.0017,18.96600,10,265.5300
166643,ZDZZZDN02A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181422,2021-01-12,2021-01-12,1,88.5000,"Z And D 20 MG, 15 ML (bottle of 1 suspension)",Z And D,23.9931,63.22000,3,265.5000
166643,ZDZZZDN02A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181393,2021-01-12,2021-01-12,1,88.5000,"Z And D 20 MG, 15 ML (bottle of 1 suspension)",Z And D,23.9931,63.22000,3,265.5000
166643,ZDZZZDN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181379,2021-01-12,2021-01-13,1,88.5000,"Z And D 20 MG, 15 ML (bottle of 1 suspension)",Z And D,23.9931,63.22000,3,265.5000
171654,ALCROCS01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181474,2021-01-12,2021-01-12,10,26.5500,Alcros 200 mg (strip of 10 capsules),Alcros,24.0011,18.96400,10,265.5000
49005,PANTOCN06A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193550,2021-01-15,2021-01-15,10,26.5000,Pantocid It 40 mg (strip of 10 capsules),Pantocid It,24.0023,18.92800,10,265.0000
69784,LISTEMB06A,7,325554,Bhagerathi Enterprises,JJGST2007102,2021-01-12,2021-01-13,1,265.0000,Listerine Original 500 ml (box of 1 mouth wash),Listerine Original,13.0407,195.29000,1,265.0000
43394,LACTISN04A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181431,2021-01-12,2021-01-12,1,265.0000,Lactihep 200 ml syrup,Lactihep,24.0023,189.28000,1,265.0000
151285,SYNDOTS01A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215271,2021-01-12,2021-01-12,15,2.5200,Syndopa Plus (strip of 15 tablets),Syndopa Plus,23.2000,1.80000,105,264.6000
74197,SITCOTN01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193572,2021-01-15,2021-01-15,7.0,37.7286,Sitcom Tab (strip of 7 tablets),Sitcom Tab,24.0012,26.94857,7,264.1002
74197,SITCOTN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194909,2021-01-15,2021-01-15,7.0,37.7286,Sitcom Tab (strip of 7 tablets),Sitcom Tab,24.0012,26.94857,7,264.1002
131623,ZORYLTS01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181576,2021-01-12,2021-01-13,20,13.2000,Zoryl M 2 mg (strip of 20 tablets),Zoryl M,24.0006,9.42850,20,264.0000
69951,OLMEZTN04A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215271,2021-01-12,2021-01-12,10,13.2000,Olmezest Am 20 mg (strip of 10 tablets),Olmezest Am,23.1965,9.42900,20,264.0000
103881,AMLONTS02A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193565,2021-01-15,2021-01-15,10,13.2000,Amlong TL 40 mg (strip of 10 tablets),Amlong TL,23.9965,9.42900,20,264.0000
131623,ZORYLTS01A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217310,2021-01-15,2021-01-15,20,13.2000,Zoryl M 2 mg (strip of 20 tablets),Zoryl M,23.2006,9.42850,20,264.0000
69626,SOLIWEN01A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194884,2021-01-15,2021-01-15,1,132.0000,Soliwax Ear Drops 10 ml (box of 1 ear drops),Soliwax Ear Drops,23.9965,94.29000,2,264.0000
57543,PIOGLTN12A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194762,2021-01-15,2021-01-15,10.0,6.6000,Pioglit 7.5 mg (strip of 10 tablets),Pioglit,24.0046,4.71400,40,264.0000
80189,GLYCOTN27A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181424,2021-01-12,2021-01-12,10,13.1990,Glycomet Trio Forte 1 mg (strip of 10 tablets),Glycomet Trio Forte,23.9988,9.42800,20,263.9800
68464,DEXORSN01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215362,2021-01-12,2021-01-12,1,131.9600,Dexorange 200 ml syrup,Dexorange,23.1977,94.26000,2,263.9200
101586,NEUROCS02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181283,2021-01-12,2021-01-13,8,32.9713,Neuro D3 60k (strip of 8 tablets),Neuro D3,24.0017,23.55125,8,263.7800
101586,NEUROCS02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181416,2021-01-12,2021-01-13,8,32.9713,Neuro D3 60k (strip of 8 tablets),Neuro D3,24.0017,23.55125,8,263.7800
101586,NEUROCS02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181307,2021-01-12,2021-01-13,8,32.9713,Neuro D3 60k (strip of 8 tablets),Neuro D3,24.0017,23.55125,8,263.7800
96493,LUMIACN02A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181476,2021-01-12,2021-01-12,8,32.9725,Lumia 60k (strip of 8 capsules),Lumia,24.0017,23.55125,8,263.7800
114893,DWELLCS02A,1,856885,MEHUL AGENCIES, D31163,2021-01-15,2021-01-15,8,32.9725,D Well AQ 60k mg (strip of 8 capsules),D Well AQ,24.0017,23.55125,8,263.7800
4014,ANABRTN01A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217443,2021-01-15,2021-01-15,5.0,52.7500,Anabrez 1 mg (strip of 5 tablets),Anabrez,23.2012,37.67800,5,263.7500
151358,UPRISCS05A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181572,2021-01-12,2021-01-13,8,32.9650,Uprise D3 60K (strip of 8 softgel capsules),Uprise D3,24.0006,23.54625,8,263.7200
151358,UPRISCS05A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181480,2021-01-12,2021-01-13,8,32.9650,Uprise D3 60K (strip of 8 softgel capsules),Uprise D3,24.0006,23.54625,8,263.7200
151358,UPRISCS05A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193572,2021-01-15,2021-01-15,8,32.9650,Uprise D3 60K (strip of 8 softgel capsules),Uprise D3,24.0006,23.54625,8,263.7200
75307,ZYROVTN07A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215393,2021-01-12,2021-01-12,10.0,26.3700,Zyrova F 10 mg (strip of 10 tablets),Zyrova F,23.1988,18.83600,10,263.7000
75307,ZYROVTN07A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217466,2021-01-15,2021-01-15,10.0,26.3700,Zyrova F 10 mg (strip of 10 tablets),Zyrova F,23.1988,18.83600,10,263.7000
101046,GERIPCN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215332,2021-01-12,2021-01-12,10,26.3350,Geripod 8 mg (strip of 10 capsules),Geripod,23.2029,18.81000,10,263.3500
101046,GERIPCN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217415,2021-01-15,2021-01-15,10,26.3350,Geripod 8 mg (strip of 10 capsules),Geripod,23.2029,18.81000,10,263.3500
101935,PROTHTN02A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217415,2021-01-15,2021-01-15,15,17.5527,Prothiaden 50 mg (strip of 15 tablets),Prothiaden,23.2018,12.53733,15,263.2905
66865,NIFTRCS01A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217443,2021-01-15,2021-01-15,30,8.7693,Niftran 100 mg (strip of 30 tablets),Niftran,23.2018,6.26367,30,263.0790
66865,NIFTRCS01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215345,2021-01-12,2021-01-12,30,8.7693,Niftran 100 mg (strip of 30 tablets),Niftran,23.2018,6.26367,30,263.0790
73678,CINTATN02A,1,856885,MEHUL AGENCIES, D31165,2021-01-15,2021-01-15,10,13.1450,Cintapro 1 mg (strip of 10 tablets),Cintapro,24.0023,9.38900,20,262.9000
61172,ACUTRCN02A,1,856885,MEHUL AGENCIES, D30749,2021-01-12,2021-01-12,10.0,26.2800,Acutret 20 mg (strip of 10 capsules),Acutret,24.0017,18.77100,10,262.8000
29582,CONCOTN06A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181422,2021-01-12,2021-01-12,10,8.7570,Concor 5 mg (strip of 10 tablets),Concor,24.0000,6.25500,30,262.7100
166247,EPTUSTK02A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215220,2021-01-12,2021-01-12,20,14.3800,Eptus T Kit 20 MG (strip of 20 tablets),Eptus T Kit,23.2000,9.37500,20,262.5000
147980,SYSFOCS01A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215376,2021-01-12,2021-01-12,15,8.7500,Sysfol Activ (strip of 15 capsules),Sysfol Activ,23.2000,6.25000,30,262.5000
7291,ECOSPTN06A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-217466,2021-01-15,2021-01-15,14,0.3471,Ecosprin 75 mg (strip of 14 tablets),Ecosprin,17.2583,0.26714,756,262.4076
123967,PREGACN50A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181425,2021-01-12,2021-01-12,15,17.4800,Pregastar M 75 mg (strip of 15 capsules),Pregastar M,23.9983,12.48600,15,262.2000
123967,PREGACN50A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181395,2021-01-12,2021-01-12,15,17.4800,Pregastar M 75 mg (strip of 15 capsules),Pregastar M,23.9983,12.48600,15,262.2000
91708,VANTETN01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181395,2021-01-12,2021-01-12,1,262.0000,Vantej 100 gm tooth paste,Vantej,24.0030,177.62000,1,262.0000
44051,TAMDUCN01A,1,856885,MEHUL AGENCIES, D31163,2021-01-15,2021-01-15,10,26.2000,Tamdura 0.4 mg (strip of 10 capsules),Tamdura,24.0012,18.71400,10,262.0000
44051,TAMDUCN01A,7,856885,MEHUL AGENCIES, D30726,2021-01-12,2021-01-12,10,26.2000,Tamdura 0.4 mg (strip of 10 capsules),Tamdura,24.0012,18.71400,10,262.0000
34549,AMLOVTN04A,1,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215386,2021-01-12,2021-01-12,15,2.9093,Amlovas 5 mg (strip of 15 tablets),Amlovas,23.2035,2.07800,90,261.8370
66847,NICODTN07A,7,856885,MEHUL AGENCIES, D31145,2021-01-15,2021-01-15,10,26.1480,Nicoduce Od 10 mg (strip of 10 tablets),Nicoduce Od,24.0006,18.67700,10,261.4800
14812,GLUCOEN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194758,2021-01-15,2021-01-15,1,65.3100,Glucomol Eye 0.5%w/v 5ml drops,Glucomol Eye,15.5162,50.27000,4,261.2400
65540,GUDCEDB02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194878,2021-01-15,2021-01-15,1,87.0000,Gudcef Cv 30 ml dry syrup,Gudcef Cv,24.0035,62.14000,3,261.0000
66833,NEXPRCN02A,1,856885,MEHUL AGENCIES, D30747,2021-01-12,2021-01-12,10,26.0100,Nexpro L 40 mg (strip of 10 capsules),Nexpro L,23.9982,18.57900,10,260.1000
40362,CITRALN02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194803,2021-01-15,2021-01-15,100 ml,86.6900,Citralka Liquid syrup,Citralka Liquid,24.0018,61.92000,3,260.0700
100595,SCALPSN02A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215220,2021-01-12,2021-01-12,1,260.0000,Scalpe Plus 75 ml shampoo,Scalpe,23.2018,185.71000,1,260.0000
91097,SKINFCS01A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215200,2021-01-12,2021-01-12,10,26.0000,SkinFay Oral Moisturizer (strip of 10 capsules),SkinFay Oral Moisturizer,23.2005,17.62700,10,260.0000
100595,SCALPSN02A,6,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215343,2021-01-12,2021-01-12,1,260.0000,Scalpe Plus 75 ml shampoo,Scalpe,23.2018,185.71000,1,260.0000
149310,BABYZCN03A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194830,2021-01-15,2021-01-15,1,260.0000,Himalaya Baby 200 ml cream,Himalaya Baby,26.8504,169.66000,1,260.0000
90949,DMAXZSS01A,6,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181423,2021-01-12,2021-01-12,1,130.0000,Dmax 75 gm (box of 1 soap),Dmax,24.0058,99.04000,2,260.0000
100595,SCALPSN02A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001194684,2021-01-15,2021-01-15,1,260.0000,Scalpe Plus 75 ml shampoo,Scalpe,24.0018,185.71000,1,260.0000
69434,HADENON02A,1,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001181570,2021-01-12,2021-01-13,1,130.0000,Hadensa 40 gm (box of 1 ointment),Hadensa,23.9977,92.86000,2,260.0000
67508,VEHYCTN01A,7,1647953,MAHAVEER MEDI-SALES PVT. LTD.,i2000073001193548,2021-01-15,2021-01-15,10,13.0000,Vehycal (strip of 10 tablets),Vehycal,23.9962,8.81400,20,260.0000
149310,BABYZCN03A,7,2948,VARDHAMAN PHARMA Distributors Private Limited,VH-20-215273,2021-01-12,2021-01-12,1,260.0000,Himalaya Baby 200 ml cream,Himalaya Baby,26.0804,169.66000,1,260.0000
